Time,Vx,PbkD_L1,PbkD_L2,PbkD_R1,PbkD_R2,Ax,AV_Eng,Ay,StrSWr_1,Qfuel,CmpS_L1,CmpS_L2,CmpS_R1,CmpS_R2
0,79.68134799,0,0,0,0,-0.01103474,2073.398005,2.67E-09,0.036445691,0.000364806,121.6153154,78.04539523,121.6153154,78.04539523
0.025,79.66728669,0,0,0,0,-0.017103877,2071.073838,0.064302273,0.811102321,0.000300483,121.5893666,78.0052858,121.5873188,78.08419761
0.05,79.65226691,0,0,0,0,-0.016987368,2056.792105,0.077054926,0.792294961,0.000236134,121.341667,77.8731028,121.5256586,78.20573922
0.075,79.63701931,0.007824734,0.003129894,0.007824734,0.003129894,-0.017897774,2038.267533,0.07077352,0.745320673,0.000233827,120.7817093,77.6046386,121.4277356,78.4386244
0.1,79.62049925,0.098110372,0.039244149,0.098110372,0.039244149,-0.020185934,2023.212454,0.066203953,0.673508571,0.000232321,119.9805589,77.21611865,121.3360656,78.74849287
0.125,79.60052441,0.109338335,0.043735334,0.109338335,0.043735334,-0.025109909,2011.682928,0.065784434,0.581879788,0.000231168,119.1166629,76.78564574,121.2791586,79.04414208
0.15,79.57649594,0.120600302,0.048240121,0.120600302,0.048240121,-0.029242525,2003.337899,0.066636011,0.475115142,0.000230334,118.3745383,76.35630756,121.2709542,79.20388711
0.175,79.54903994,0.131908419,0.052763368,0.131908419,0.052763368,-0.032726073,1997.667595,0.065809596,0.357139069,0.000229767,117.8698272,75.88747775,121.3195743,79.11694147
0.2,79.51835029,0.212809388,0.085123755,0.212809388,0.085123755,-0.036911587,1994.093253,0.062545702,0.231428668,0.000229409,117.6270408,75.40752853,121.4291241,78.8264694
0.225,79.48370559,0.226991211,0.090796484,0.226991211,0.090796484,-0.040947313,1992.000475,0.057334279,0.101450529,0.0002292,117.5975902,74.99217503,121.5960327,78.47412593
0.25,79.44590744,0.241282175,0.09651287,0.241282175,0.09651287,-0.044012577,1990.860072,0.050763255,-0.029272874,0.000229086,117.7094909,74.70466637,121.8087484,78.18718481
0.275,79.40568974,0.311147516,0.124459006,0.311147516,0.124459006,-0.046503152,1990.247753,0.042941015,-0.157338084,0.000229025,117.9090304,74.5656033,122.051582,78.01967334
0.3,79.36273432,0.328074086,0.131229634,0.328074086,0.131229634,-0.050266301,1989.828664,0.033736658,-0.279716194,0.000228983,118.173247,74.55791213,122.3091927,77.95552871
0.325,79.31673814,0.345142713,0.138057085,0.345142713,0.138057085,-0.053497069,1989.360295,0.023185544,-0.393987554,0.000228936,118.5053552,74.64960005,122.5699919,77.94365772
0.35,79.26815559,0.362365382,0.144946153,0.362365382,0.144946153,-0.056370005,1988.734439,0.011315186,-0.498491759,0.000228873,118.9231118,74.81477493,122.8271037,77.93381366
0.375,79.21713484,0.424551181,0.169820472,0.424551181,0.169820472,-0.059598453,1987.92028,-0.00183335,-0.592275277,0.000228792,119.4465329,75.04236519,123.0770826,77.89619388
0.4,79.16288944,0.4439977,0.17759908,0.4439977,0.17759908,-0.063508036,1986.905931,-0.016185387,-0.674956182,0.000228691,120.0898833,75.3336955,123.3185504,77.82409039
0.425,79.10543718,0.463574887,0.185429955,0.463574887,0.185429955,-0.067067115,1985.705311,-0.03161001,-0.746666114,0.000228571,120.8578818,75.69610184,123.5514594,77.72568854
0.45,79.04498307,0.483287641,0.193315056,0.483287641,0.193315056,-0.070434973,1984.353879,-0.047922002,-0.80795232,0.000228435,121.7474174,76.13621246,123.7764186,77.61192837
0.475,78.98135044,0.538107924,0.21524317,0.538107924,0.21524317,-0.074505833,1982.878437,-0.064767592,-0.856479586,0.000228288,122.7523962,76.65687621,123.9940149,77.48888034
0.5,78.91396242,0.559620775,0.22384831,0.559620775,0.22384831,-0.078620991,1981.280352,-0.081154356,-0.886732754,0.000228128,123.8683611,77.25588451,124.2051947,77.3562519
0.525,78.84297356,0.581243766,0.232497506,0.581243766,0.232497506,-0.082514824,1979.573862,-0.09650174,-0.900444137,0.000227957,125.0922869,77.92665786,124.4128658,77.2111319
0.55,78.76848561,0.62777337,0.251109348,0.62777337,0.251109348,-0.086363911,1977.775861,-0.110847353,-0.899813072,0.000227778,126.418715,78.65959775,124.6225651,77.05247493
0.575,78.69013469,0.6508214,0.26032856,0.6508214,0.26032856,-0.090887144,1975.891319,-0.124290898,-0.887326819,0.000227589,127.8364218,79.44423382,124.8421142,76.88361673
0.6,78.60770924,0.673953634,0.269581454,0.673953634,0.269581454,-0.095244527,1973.91583,-0.136681262,-0.865576268,0.000227392,129.3295347,80.27038456,125.0804385,76.71158183
0.625,78.52132817,0.697169153,0.278867661,0.697169153,0.278867661,-0.099514986,1971.856352,-0.147770212,-0.83712438,0.000227186,130.880421,81.12845719,125.3461686,76.54475648
0.65,78.43099912,0.737612025,0.29504481,0.737612025,0.29504481,-0.104011331,1969.718738,-0.157233235,-0.80439701,0.000226972,132.4707919,82.00901878,125.6465399,76.39116369
0.675,78.33638968,0.761894527,0.304757811,0.761894527,0.304757811,-0.108785685,1967.497827,-0.165180749,-0.769583625,0.00022675,134.0816362,82.90169831,125.9872283,76.25787001
0.7,78.23750275,0.786239909,0.314495964,0.786239909,0.314495964,-0.113503639,1965.19087,-0.171616218,-0.734643647,0.000226519,135.6939428,83.79509254,126.3727251,76.15137967
0.725,78.13438722,0.810644156,0.324257662,0.810644156,0.324257662,-0.118233255,1962.800074,-0.1765722,-0.701270854,0.00022628,137.2893559,84.67778483,126.8066713,76.07732181
0.75,78.02695553,0.845646296,0.338258519,0.845646296,0.338258519,-0.123270504,1960.325548,-0.180121377,-0.670858657,0.000226033,138.8511748,85.53942765,127.2918121,76.04055064
0.775,77.91500491,0.87080601,0.348322404,0.87080601,0.348322404,-0.128400759,1957.761489,-0.182363025,-0.644486219,0.000225776,140.3656119,86.37128876,127.8300944,76.04497426
0.8,77.79853269,0.896002556,0.358401022,0.896002556,0.358401022,-0.133570154,1955.106316,-0.183422033,-0.622927572,0.000225511,141.822647,87.16670666,128.4226673,76.09321309
0.825,77.67750514,0.925932231,0.370372893,0.925932231,0.370372893,-0.138832365,1952.359474,-0.183445023,-0.606658934,0.000225236,143.216066,87.92112442,129.0697562,76.18655279
0.85,77.55177778,0.951618622,0.380647449,0.951618622,0.380647449,-0.144322846,1949.518295,-0.182592412,-0.595882875,0.000224952,144.5432547,88.63223156,129.7706636,76.32523613
0.875,77.42122963,0.977315832,0.390926333,0.977315832,0.390926333,-0.149895609,1946.578732,-0.181033658,-0.590567329,0.000224658,145.8050038,89.29984997,130.5239083,76.50835347
0.9,77.28578293,1.003012419,0.401204967,1.003012419,0.401204967,-0.155571368,1943.538747,-0.178944598,-0.590487801,0.000224354,147.0049594,89.92563567,131.3273521,76.73386058
0.925,77.14533636,1.029611521,0.411844609,1.029611521,0.411844609,-0.161378835,1940.396489,-0.17646761,-0.59527242,0.00022404,148.1487539,90.51269935,132.1782242,76.9988059
0.95,76.99975774,1.055543033,0.422217213,1.055543033,0.422217213,-0.167333315,1937.149693,-0.173778367,-0.604456716,0.000223715,149.2431396,91.06523559,133.0732098,77.29962773
0.975,76.84891967,1.081440139,0.432576055,1.081440139,0.432576055,-0.173426146,1933.796132,-0.171047203,-0.617527949,0.00022338,150.2953863,91.58810857,134.0084726,77.63234757
1,76.6926923,1.107288049,0.44291522,1.107288049,0.44291522,-0.179662369,1930.333771,-0.168444129,-0.633947338,0.000223033,151.3127563,92.08644781,134.9796294,77.99259732
1.025,76.53094142,1.13323753,0.453295012,1.13323753,0.453295012,-0.186047456,1926.760561,-0.166130631,-0.653173202,0.000222676,152.3021759,92.56541229,135.9816098,78.37576611
1.05,76.36352803,1.159145168,0.463658067,1.159145168,0.463658067,-0.192584483,1923.07435,-0.164219497,-0.674689384,0.000222307,153.2699932,93.03004607,137.0085804,78.776927
1.075,76.19031393,1.184963003,0.473985201,1.184963003,0.473985201,-0.199270254,1919.27289,-0.162791711,-0.698024592,0.000221927,154.2218499,93.48520246,138.0539707,79.1907958
1.1,76.0111646,1.210693652,0.484277461,1.210693652,0.484277461,-0.206100459,1915.353934,-0.161904078,-0.722764371,0.000221535,155.1626066,93.9354581,139.1106452,79.61186423
1.125,75.82595005,1.236429717,0.494571887,1.236429717,0.494571887,-0.213071018,1911.315206,-0.161578412,-0.748559166,0.000221132,156.0962545,94.38500877,140.1712041,80.03462486
1.15,75.63454158,1.262031878,0.504812751,1.262031878,0.504812751,-0.22017995,1907.154266,-0.161840566,-0.775130351,0.000220715,157.0258596,94.83757093,141.228321,80.45379543
1.175,75.43681667,1.287483817,0.514993527,1.287483817,0.514993527,-0.227418526,1902.868873,-0.162687157,-0.802268664,0.000220287,157.9536077,95.29631933,142.2750284,80.86448387
1.2,75.23266001,1.312813226,0.52512529,1.312813226,0.52512529,-0.234779089,1898.456921,-0.164097865,-0.829829832,0.000219846,158.8808394,95.76384732,143.304933,81.26229635
1.225,75.02350646,1.337864236,0.535145695,1.337864236,0.535145695,-0.239024058,1893.906565,-0.164337172,-0.856195409,0.000219391,159.7637464,96.23944716,144.2012757,81.64491373
1.25,74.80983279,1.362701582,0.545080633,1.362701582,0.545080633,-0.244892064,1889.152823,-0.166693191,-0.882917514,0.000218915,160.450011,96.70290746,144.6684185,82.01786789
1.275,74.5906578,1.387354583,0.554941833,1.387354583,0.554941833,-0.251431791,1884.180857,-0.17096823,-0.910864338,0.000218418,161.0338855,97.13015584,144.9517567,82.3884273
1.3,74.36553934,1.41175559,0.564702236,1.41175559,0.564702236,-0.25830293,1879.015869,-0.175672461,-0.939736265,0.000217902,161.5967811,97.5003222,145.1975166,82.76375075
1.325,74.13433279,1.435899762,0.574359905,1.435899762,0.574359905,-0.26517598,1873.688129,-0.179901511,-0.969009209,0.000217369,162.1675766,97.81613974,145.4548558,83.14351803
1.35,73.89825461,1.459844562,0.583937825,1.459844562,0.583937825,-0.269430054,1868.2189,-0.182003827,-0.9982397,0.000216822,162.7393696,98.06307267,145.7138104,83.42911681
1.375,73.65796195,1.483528618,0.593411447,1.483528618,0.593411447,-0.274731039,1862.641219,-0.185698063,-1.026868526,0.000216264,163.2693143,98.16668818,145.9393328,83.37140629
1.4,73.41278353,1.506767979,0.602707192,1.506767979,0.602707192,-0.28036903,1856.985847,-0.1914326,-1.054878894,0.000215699,163.7146911,98.23902147,146.0954283,83.19551422
1.425,73.16266724,1.529697865,0.611879146,1.529697865,0.611879146,-0.285811889,1851.236989,-0.19746081,-1.082822245,0.000215124,164.0445568,98.36637814,146.1633784,83.07619035
1.45,72.90792421,1.552414611,0.620965844,1.552414611,0.620965844,-0.290795193,1845.354291,-0.20265261,-1.111341497,0.000214535,164.2568902,98.55209663,146.140071,83.0302348
1.475,72.64898287,1.57490842,0.629963368,1.57490842,0.629963368,-0.295310009,1839.307586,-0.206900896,-1.140818849,0.000213931,164.3743834,98.74554979,146.0345241,82.98861456
1.5,72.38619389,1.596793775,0.63871751,1.596793775,0.63871751,-0.299511801,1833.093205,-0.2107244,-1.17126559,0.000213309,164.4287516,98.88902833,145.8623419,82.8749674
1.525,72.11974974,1.618298617,0.647319447,1.618298617,0.647319447,-0.303579223,1826.730436,-0.214744458,-1.202422016,0.000212673,164.445932,98.95037944,145.6384964,82.64973871
1.55,71.84971276,1.639526897,0.655810759,1.639526897,0.655810759,-0.307615846,1820.247389,-0.21925784,-1.233952767,0.000212025,164.4384299,98.92948043,145.3729146,82.31776456
1.575,71.57610172,1.660460406,0.664184162,1.660460406,0.664184162,-0.311617585,1813.655628,-0.224155658,-1.265607237,0.000211366,164.4067006,98.84811582,145.0694225,81.90986463
1.6,71.29896941,1.680588091,0.672235236,1.680588091,0.672235236,-0.315518197,1806.95715,-0.229338024,-1.297293477,0.000210696,164.3455311,98.73276136,144.7275382,81.45848305
1.625,71.01843971,1.700291523,0.680116609,1.700291523,0.680116609,-0.31924028,1800.15876,-0.234580824,-1.32904184,0.000210016,164.2505044,98.60124332,144.3455439,80.98296502
1.65,70.73468187,1.719717126,0.68788685,1.719717126,0.68788685,-0.322760747,1793.261685,-0.239764142,-1.3609315,0.000209663,164.1212616,98.45963435,143.9230657,80.48768515
1.675,70.44786751,1.738864776,0.69554591,1.738864776,0.69554591,-0.326095517,1786.266173,-0.24488095,-1.393025232,0.000209313,163.9614489,98.3059583,143.4621472,79.96813018
1.7,70.15814571,1.757083138,0.702833255,1.757083138,0.702833255,-0.329272176,1779.174251,-0.249930034,-1.425338642,0.000208959,163.7766678,98.135879,142.9668848,79.41854735
1.725,69.86564956,1.774797808,0.709919123,1.774797808,0.709919123,-0.332305291,1771.990104,-0.254998008,-1.457856324,0.0002086,163.5722483,97.94688765,142.4422506,78.83680125
1.75,69.5704866,1.792220201,0.71688808,1.792220201,0.71688808,-0.335227203,1764.718852,-0.260140582,-1.49054627,0.000208236,163.3519936,97.73977895,141.8927015,78.22520918
1.775,69.27275142,1.809351801,0.72374072,1.809351801,0.72374072,-0.338040801,1757.365657,-0.265333187,-1.523372092,0.000207868,163.1180429,97.51784844,141.3214917,77.58872743
1.8,68.97254134,1.825511903,0.730204761,1.825511903,0.730204761,-0.340733574,1749.934442,-0.270473305,-1.556186452,0.000207497,162.8714376,97.2852048,140.730616,76.93250684
1.825,68.66997556,1.841030505,0.736412202,1.841030505,0.736412202,-0.343276132,1742.427964,-0.275598034,-1.589519395,0.000207121,162.6127482,97.04521246,140.121254,76.26037709
1.85,68.36518337,1.856253415,0.742501366,1.856253415,0.742501366,-0.345675469,1734.848298,-0.280779011,-1.623700311,0.000206742,162.342584,96.79969374,139.4942662,75.57450032
1.875,68.05828604,1.871183371,0.748473349,1.871183371,0.748473349,-0.347940092,1727.197061,-0.285981941,-1.658271421,0.00020636,162.0617604,96.54937424,138.8505663,74.87589034
1.9,67.7493975,1.885221691,0.754088676,1.885221691,0.754088676,-0.350075663,1719.475949,-0.291152696,-1.692759286,0.000205974,161.7712293,96.29450721,138.191306,74.16516312
1.925,67.4386376,1.898395639,0.759358256,1.898395639,0.759358256,-0.352065167,1711.687202,-0.296246213,-1.726694092,0.000205584,161.4719399,96.03532573,137.5178875,73.44317787
1.95,67.1261309,1.911273732,0.764509493,1.911273732,0.764509493,-0.353918402,1703.833829,-0.301197446,-1.759629479,0.000205192,161.1646342,95.77217674,136.8319384,72.71135973
1.975,66.81199006,1.923859858,0.769543943,1.923859858,0.769543943,-0.355647881,1695.918998,-0.305958374,-1.791146194,0.000204796,160.849647,95.50536634,136.1353131,71.97156764
2,66.49631914,1.935773416,0.774309366,1.935773416,0.774309366,-0.35725826,1687.945743,-0.310547458,-1.820859864,0.000204397,160.5269008,95.23500728,135.4300137,71.22620009
2.025,66.17922999,1.94649589,0.778598356,1.94649589,0.778598356,-0.358724907,1679.917054,-0.314920736,-1.848446461,0.000203996,160.1959804,94.96094336,134.7181292,70.47776726
2.05,65.86085157,1.956928138,0.782771255,1.956928138,0.782771255,-0.360046148,1671.836308,-0.319036486,-1.87364684,0.000203592,159.8562742,94.68282753,134.0017265,69.72852956
2.075,65.54130525,1.96707497,0.786829988,1.96707497,0.786829988,-0.361233747,1663.706866,-0.322860498,-1.896263046,0.000203185,159.5070906,94.40021842,133.2827615,68.98050072
2.1,65.22070389,1.976920752,0.790768301,1.976920752,0.790768301,-0.362296555,1655.531848,-0.326365354,-1.916155315,0.000202777,159.1477049,94.11265157,132.5630761,68.23556061
2.125,64.89916051,1.985131204,0.794052482,1.985131204,0.794052482,-0.36322007,1647.314189,-0.329476601,-1.933240557,0.000202366,158.7773218,93.81964684,131.8444573,67.49556167
2.15,64.57680547,1.993061097,0.797224439,1.993061097,0.797224439,-0.36399637,1639.057081,-0.33224717,-1.947495646,0.000201953,158.3950781,93.5206995,131.1286776,66.76240659
2.175,64.25376397,2.000715663,0.800286265,2.000715663,0.800286265,-0.364638393,1630.763982,-0.334612282,-1.95893795,0.000201538,158.0001561,93.21530842,130.4174849,66.03801176
2.2,63.93014979,2.008099544,0.803239817,2.008099544,0.803239817,-0.365153113,1622.438048,-0.336603035,-1.967622123,0.000201122,157.5917106,92.90298837,129.7125663,65.32426394
2.225,63.60608643,2.014270445,0.805708178,2.014270445,0.805708178,-0.365541656,1614.081188,-0.33819142,-1.973627058,0.000200704,157.1689541,92.5833362,129.0154755,64.62289649
2.25,63.28170862,2.01967582,0.807870328,2.01967582,0.807870328,-0.36575381,1605.692969,-0.33934733,-1.977054868,0.000200285,156.7312001,92.25602879,128.3276335,63.93547533
2.275,62.95712636,2.024817791,0.809927116,2.024817791,0.809927116,-0.365880297,1597.271957,-0.340096572,-1.978027488,0.000199591,156.2778889,91.92083003,127.6502872,63.26341181
2.3,62.63244038,2.02970009,0.811880036,2.02970009,0.811880036,-0.365892588,1588.822779,-0.34041454,-1.976666346,0.000198323,155.8085674,91.57756331,126.9845289,62.60797043
2.325,62.30775224,2.034004646,0.813601858,2.034004646,0.813601858,-0.365802363,1580.351937,-0.340330683,-1.973078929,0.000197053,155.3228683,91.22605598,126.3313584,61.97012948
2.35,61.98317454,2.036874283,0.814749713,2.036874283,0.814749713,-0.365564461,1571.86548,-0.339875336,-1.967355003,0.00019578,154.8205829,90.86617693,125.6916193,61.35096304
2.375,61.65882946,2.03948959,0.815795836,2.03948959,0.815795836,-0.365222817,1563.369478,-0.339043535,-1.959583437,0.000194505,154.3016427,90.49788514,125.0660072,60.7513891
2.4,61.33481727,2.041853441,0.816741376,2.041853441,0.816741376,-0.364769437,1554.86943,-0.337836602,-1.949844992,0.00019323,153.766124,90.12126477,124.4550361,60.17209896
2.425,61.01123854,2.043968711,0.817587485,2.043968711,0.817587485,-0.364214555,1546.369864,-0.336260394,-1.938220594,0.000191955,153.214222,89.73650697,123.8590546,59.61364988
2.45,60.68818711,2.044750242,0.817900097,2.044750242,0.817900097,-0.363557165,1537.874493,-0.334323932,-1.924792883,0.000190681,152.6462137,89.34384809,123.2783178,59.07653426
2.475,60.36577328,2.044784422,0.817913769,2.044784422,0.817913769,-0.362770665,1529.386834,-0.332037491,-1.909649346,0.000189408,152.062426,88.94353275,122.7130419,58.56121991
2.5,60.04411226,2.044571785,0.817828714,2.044571785,0.817828714,-0.361869196,1520.910535,-0.329411718,-1.892881182,0.000188137,151.4632134,88.53580612,122.1634128,58.06815631
2.525,59.72331084,2.044114435,0.817645774,2.044114435,0.817645774,-0.360845234,1512.448716,-0.326454387,-1.874581687,0.000186867,150.8489553,88.12092714,121.6295658,57.59775633
2.55,59.40346952,2.043303482,0.817321393,2.043303482,0.817321393,-0.359744732,1504.001657,-0.323174475,-1.854845689,0.0001856,150.2200691,87.69917821,121.1115787,57.15036961
2.575,59.08466792,2.040503438,0.816201375,2.040503438,0.816201375,-0.358534097,1495.56948,-0.319591737,-1.833771671,0.000184335,149.5770467,87.27085722,120.6094742,56.726234
2.6,58.76667912,2.037443413,0.814977365,2.037443413,0.814977365,-0.358478407,1487.156058,-0.316784283,-1.811828097,0.000183073,148.9245079,86.8364969,120.1294236,56.32530568
2.625,58.44876091,2.03411232,0.813644928,2.03411232,0.813644928,-0.357731995,1478.795937,-0.313449079,-1.788724699,0.000181819,148.3051686,86.40133156,119.7469077,55.94520961
2.65,58.13206463,2.030538194,0.812215278,2.030538194,0.812215278,-0.355965346,1470.499125,-0.30816544,-1.763724384,0.000180575,147.7026986,85.97138443,119.4196431,55.58383729
2.675,57.81714236,2.026526821,0.810610728,2.026526821,0.810610728,-0.353835938,1462.224874,-0.302502394,-1.737269394,0.000179334,147.0835904,85.54921286,119.0670747,55.24116086
2.7,57.50417065,2.021919132,0.808767653,2.021919132,0.808767653,-0.35169378,1453.988755,-0.29724785,-1.709977614,0.000178098,146.4333545,85.12892585,118.6658419,54.92122593
2.725,57.19304279,2.017058346,0.806823338,2.017058346,0.806823338,-0.349789667,1445.80427,-0.292522602,-1.682285888,0.000176871,145.7567063,84.69724021,118.2323404,54.63029295
2.75,56.88348755,2.011936733,0.804774693,2.011936733,0.804774693,-0.348477311,1437.670742,-0.288277198,-1.654304112,0.000175651,145.0716098,84.24298102,117.7997732,54.37296361
2.775,56.57447277,2.0065412,0.80261648,2.0065412,0.80261648,-0.348176443,1429.595747,-0.285593941,-1.626026203,0.000174439,144.4028215,83.79373927,117.3975627,54.20011149
2.8,56.26631511,2.000633563,0.800253425,2.000633563,0.800253425,-0.346832122,1421.57939,-0.280073089,-1.597729976,0.000173237,143.7748933,83.35925339,117.0401263,54.13269586
2.825,55.95962911,1.994180125,0.79767205,1.994180125,0.79767205,-0.34511764,1413.621789,-0.273228665,-1.569116993,0.000172043,143.2000254,82.90271506,116.7290733,54.06025058
2.85,55.65452235,1.987442531,0.794977012,1.987442531,0.794977012,-0.343458519,1405.730294,-0.26686967,-1.539637426,0.00017086,142.6764238,82.41417291,116.4580572,53.94531133
2.875,55.35086272,1.980417859,0.792167144,1.980417859,0.792167144,-0.3419865,1397.910752,-0.26143858,-1.508991153,0.000169896,142.1877913,81.90885338,116.2203008,53.8170939
2.9,55.04675925,1.972915658,0.789166263,1.972915658,0.789166263,-0.346326955,1396.607872,-0.256522344,-1.477107623,0.00016983,141.7136821,81.41041201,116.0113962,53.71784614
2.925,54.73628418,1.964386773,0.785754709,1.964386773,0.785754709,-0.35488047,1406.590525,-0.25141043,-1.443755009,0.000170989,141.2435312,80.93142259,115.831208,53.66660951
2.95,54.41845396,1.954769492,0.781907797,1.954769492,0.781907797,-0.362923913,1426.585465,-0.245625677,-1.409154749,0.000173988,140.7809719,80.46779708,115.6855169,53.65437247
2.975,54.0941169,1.944341815,0.777736726,1.944341815,0.777736726,-0.369722871,1455.147586,-0.23923193,-1.37352102,0.000178272,140.3398116,80.00334221,115.5842826,53.65663398
3,53.7644484,1.933347299,0.77333892,1.933347299,0.77333892,-0.375167186,1490.567697,-0.232508194,-1.336917964,0.000183585,139.933466,79.52342913,115.5359618,53.65374126
3.025,53.43060764,1.921756734,0.768702694,1.921756734,0.768702694,-0.379339592,1531.283667,-0.225795247,-1.299360234,0.000189693,139.5671491,79.02414326,115.5432096,53.64173615
3.05,53.09366353,1.909451364,0.763780545,1.909451364,0.763780545,-0.382353004,1575.715941,-0.21918382,-1.260962476,0.000196357,139.2364105,78.51257985,115.6012497,53.63031732
3.075,52.75459472,1.89630235,0.75852094,1.89630235,0.75852094,-0.384296198,1622.500703,-0.212544337,-1.222003191,0.000201125,138.9305132,78.00142262,115.7000936,53.63386124
3.1,52.41430259,1.882637196,0.753054878,1.882637196,0.753054878,-0.385267536,1670.505983,-0.205865675,-1.182883835,0.000203525,138.6373952,77.50248975,115.8282789,53.66321212
3.125,52.07358773,1.868490044,0.747396017,1.868490044,0.747396017,-0.385399782,1718.828556,-0.199099667,-1.144063614,0.000205941,138.3474819,77.02260814,115.9756497,53.72242203
3.15,51.73604035,1.854113817,0.741645527,1.854113817,0.741645527,-0.375988898,1760.108192,-0.192299478,-1.106198119,0.000208005,138.0542538,76.56525099,116.1344676,53.81203185
3.175,51.41007956,1.839908892,0.735963557,1.839908892,0.735963557,-0.361476539,1790.0517,-0.185657478,-1.07029621,0.000209503,137.7503997,76.13857366,116.2966053,53.93822598
3.2,51.09698484,1.825613853,0.730245541,1.825613853,0.730245541,-0.347290522,1808.639654,-0.179310315,-1.036786037,0.000210864,137.4265149,75.75562279,116.4505827,54.11205989
3.225,50.79571359,1.811468781,0.724587513,1.811468781,0.724587513,-0.334983503,1816.862271,-0.173105424,-1.005908812,0.000211686,137.0722607,75.4314476,116.5835901,54.34615239
3.25,50.50434251,0,0,0,0,-0.322013018,1820.074526,-0.166836044,-0.977781392,0.000356724,136.6822877,75.17215556,116.6876797,54.64399892
3.275,50.24991943,0,0,0,0,-0.255843051,1855.185795,-0.160344534,-0.954329294,0.00060653,136.2530136,74.99258014,116.7579664,55.01669009
3.3,50.04698745,0,0,0,0,-0.204796228,1952.801801,-0.15488192,-0.93663904,0.000845384,135.7653775,74.92392289,116.7753209,55.49820012
3.325,49.89095943,0,0,0,0,-0.147544447,2073.818749,-0.15023474,-0.924374498,0.001041302,135.1830501,75.005915,116.7013888,56.1438418
3.35,49.78618375,0,0,0,0,-0.090237766,2180.988934,-0.145871577,-0.91770536,0.001188808,134.4721458,75.27832449,116.5005563,57.01102256
3.375,49.7300596,0,0,0,0,-0.03798677,2267.098768,-0.141458664,-0.915984171,0.001309927,133.6161804,75.7594415,116.1552768,58.11683644
3.4,49.71681843,0,0,0,0,0.006238835,2323.202269,-0.136760406,-0.917950393,0.00140492,132.6180187,76.44426249,115.6720991,59.43242362
3.425,49.73779724,0,0,0,0,0.03917549,2350.620291,-0.13159377,-0.921866882,0.00147968,131.4992985,77.29188113,115.080029,60.89631013
3.45,49.78298278,0,0,0,0,0.061250126,2359.539011,-0.126535278,-0.925839045,0.001539565,130.2971009,78.23214807,114.4220879,62.43952141
3.475,49.84363468,0,0,0,0,0.074541576,2358.079507,-0.121622022,-0.928041944,0.001592843,129.0578849,79.19362841,113.7450958,63.99803917
3.5,49.91310075,0,0,0,0,0.081573568,2352.090419,-0.116764289,-0.926844383,0.001642331,127.8294721,80.12114135,113.089831,65.51207654
3.525,49.98689778,0,0,0,0,0.084651967,2345.15958,-0.111862907,-0.920918913,0.001685183,126.652477,80.97695955,112.4839209,66.93072806
3.55,50.06236502,0,0,0,0,0.085567552,2339.281142,-0.107031262,-0.909302885,0.001723518,125.5537222,81.73724579,111.9394776,68.22064976
3.575,50.13810955,0,0,0,0,0.085449831,2335.375802,-0.102372194,-0.8914413,0.001761265,124.544011,82.39042461,111.4550851,69.36849574
3.6,50.21368539,0,0,0,0,0.085273672,2333.6892,-0.097970939,-0.867179183,0.001798953,123.620211,82.93600635,111.0204486,70.37694747
3.625,50.28922833,0,0,0,0,0.085426648,2334.148864,-0.093863083,-0.836705247,0.001840922,122.7702295,83.38232221,110.6218484,71.26023685
3.65,50.36504647,0,0,0,0,0.085918714,2336.502582,-0.090026993,-0.801222321,0.001883655,121.978753,83.74289218,110.246902,72.03908516
3.675,50.44149965,0,0,0,0,0.086902207,2340.304462,-0.086705791,-0.767898242,0.001926415,121.2319674,84.03371472,109.8875246,72.73570367
3.7,50.51899121,0,0,0,0,0.088290485,2345.126011,-0.084093839,-0.738735711,0.001967627,120.5206453,84.27151416,109.5403185,73.3696352
3.725,50.59782693,0,0,0,0,0.089970697,2350.598117,-0.082083594,-0.714208713,0.002001475,119.841149,84.47175593,109.2049756,73.95520475
3.75,50.67822122,0,0,0,0,0.091846503,2356.432722,-0.080521165,-0.694545366,0.002035285,119.1943462,84.64719593,108.8823661,74.50102302
3.775,50.76031893,0,0,0,0,0.093860638,2362.52814,-0.079305476,-0.67973649,0.002071138,118.5833008,84.80714433,108.5731599,75.01128069
3.8,50.84423266,0,0,0,0,0.095983458,2368.770543,-0.078393656,-0.669572311,0.002106203,118.0108451,84.95754999,108.2771992,75.48789361
3.825,50.93004266,0,0,0,0,0.098174169,2375.043222,-0.07777163,-0.663687276,0.002140414,117.4779992,85.10173367,107.9934239,75.93228869
3.85,51.01779562,0,0,0,0,0.100398344,2381.276806,-0.07742721,-0.661605142,0.002173727,116.9835931,85.24138084,107.7200992,76.34628386
3.875,51.10751086,0,0,0,0,0.102628728,2387.436251,-0.077333861,-0.662780501,0.002206116,116.5248587,85.37739294,107.4551714,76.73214107
3.9,51.19918655,0,0,0,0,0.104846628,2393.53113,-0.077422599,-0.66663756,0.002235372,116.0984348,85.51037891,107.1966405,77.09221335
3.925,51.2928154,0,0,0,0,0.107061855,2399.66886,-0.07765267,-0.672611312,0.002260124,115.7012082,85.64082605,106.9429295,77.42861979
3.95,51.38839903,0,0,0,0,0.10927579,2405.840607,-0.078016886,-0.680175047,0.002283667,115.3307269,85.76911916,106.6930994,77.74314675
